etf_code,etf_name,stock_name,weight
0091P0,TIGER 코리아원자력,우리기술,7.08
0091P0,TIGER 코리아원자력,비에이치아이,4.37
0091P0,TIGER 코리아원자력,한전KPS,3.74
0091P0,TIGER 코리아원자력,한전산업,1.08
0091P0,TIGER 코리아원자력,SNT에너지,0.9
0091P0,TIGER 코리아원자력,우진,0.67
0091P0,TIGER 코리아원자력,한미글로벌,0.64
0091P0,TIGER 코리아원자력,금화피에스시,0.46
0091P0,TIGER 코리아원자력,일진파워,0.41
0091P0,TIGER 코리아원자력,수산인더스트리,0.32
0091P0,TIGER 코리아원자력,우진엔텍,0.28
0091P0,TIGER 코리아원자력,원화현금,0.29
277630,TIGER 코스피,삼성전자,28.05
277630,TIGER 코스피,SK하이닉스,22.63
277630,TIGER 코스피,SK스퀘어,2.56
277630,TIGER 코스피,삼성전기,1.84
277630,TIGER 코스피,현대차,1.53
277630,TIGER 코스피,LG에너지솔루션,1.5
277630,TIGER 코스피,삼성바이오로직스,1.35
277630,TIGER 코스피,삼성물산,1.16
277630,TIGER 코스피,삼성생명,1.13
277630,TIGER 코스피,KB금융,1.08
277630,TIGER 코스피,한화에어로스페이스,1.04
277630,TIGER 코스피,두산에너빌리티,1.01
277630,TIGER 코스피,기아,0.94
277630,TIGER 코스피,신한지주,0.93
277630,TIGER 코스피,HD현대중공업,0.89
277630,TIGER 코스피,셀트리온,0.83
277630,TIGER 코스피,현대모비스,0.77
277630,TIGER 코스피,삼성SDI,0.77
277630,TIGER 코스피,SK,0.73
277630,TIGER 코스피,하나금융지주,0.67
277630,TIGER 코스피,NAVER,0.61
277630,TIGER 코스피,LG전자,0.6
277630,TIGER 코스피,LS ELECTRIC,0.56
277630,TIGER 코스피,삼성화재,0.56
277630,TIGER 코스피,고려아연,0.54
277630,TIGER 코스피,한화오션,0.49
277630,TIGER 코스피,POSCO홀딩스,0.48
277630,TIGER 코스피,HD한국조선해양,0.47
277630,TIGER 코스피,HD현대일렉트릭,0.47
277630,TIGER 코스피,효성중공업,0.47
277630,TIGER 코스피,우리금융지주,0.44
277630,TIGER 코스피,한국전력,0.41
277630,TIGER 코스피,SK텔레콤,0.39
277630,TIGER 코스피,한미반도체,0.38
277630,TIGER 코스피,HMM,0.37
277630,TIGER 코스피,두산,0.37
277630,TIGER 코스피,미래에셋증권,0.36
277630,TIGER 코스피,메리츠금융지주,0.36
277630,TIGER 코스피,SK이노베이션,0.34
277630,TIGER 코스피,LG화학,0.34
277630,TIGER 코스피,삼성중공업,0.33
277630,TIGER 코스피,KT&G,0.33
277630,TIGER 코스피,LG,0.32
277630,TIGER 코스피,삼성에스디에스,0.32
277630,TIGER 코스피,HD현대,0.31
277630,TIGER 코스피,기업은행,0.3
277630,TIGER 코스피,카카오,0.3
277630,TIGER 코스피,에이피알,0.3
277630,TIGER 코스피,S-Oil,0.29
277630,TIGER 코스피,포스코퓨처엠,0.28
277630,TIGER 코스피,현대글로비스,0.28
277630,TIGER 코스피,LIG디펜스앤에어로스페이스,0.28
277630,TIGER 코스피,현대건설,0.27
277630,TIGER 코스피,현대로템,0.27
277630,TIGER 코스피,KT,0.25
277630,TIGER 코스피,한화시스템,0.25
277630,TIGER 코스피,LG이노텍,0.25
277630,TIGER 코스피,한국항공우주,0.24
277630,TIGER 코스피,DB손해보험,0.23
277630,TIGER 코스피,GS,0.22
277630,TIGER 코스피,현대오토에버,0.21
277630,TIGER 코스피,삼양식품,0.21
277630,TIGER 코스피,카카오뱅크,0.19
277630,TIGER 코스피,대한항공,0.19
277630,TIGER 코스피,한국금융지주,0.19
277630,TIGER 코스피,크래프톤,0.19
277630,TIGER 코스피,NH투자증권,0.18
277630,TIGER 코스피,HD현대마린솔루션,0.18
277630,TIGER 코스피,삼성E&A,0.17
277630,TIGER 코스피,포스코인터내셔널,0.17
277630,TIGER 코스피,LS,0.17
277630,TIGER 코스피,삼성에피스홀딩스,0.17
277630,TIGER 코스피,한국타이어앤테크놀로지,0.16
277630,TIGER 코스피,한진칼,0.16
277630,TIGER 코스피,이수페타시스,0.15
277630,TIGER 코스피,아모레퍼시픽,0.15
277630,TIGER 코스피,대우건설,0.14
277630,TIGER 코스피,삼성증권,0.14
277630,TIGER 코스피,하이브,0.14
277630,TIGER 코스피,LG씨엔에스,0.13
277630,TIGER 코스피,유한양행,0.13
277630,TIGER 코스피,SK바이오팜,0.13
277630,TIGER 코스피,코웨이,0.13
277630,TIGER 코스피,키움증권,0.13
277630,TIGER 코스피,LG유플러스,0.12
277630,TIGER 코스피,HD건설기계,0.12
277630,TIGER 코스피,한미약품,0.12
277630,TIGER 코스피,카카오페이,0.11
277630,TIGER 코스피,두산밥캣,0.11
277630,TIGER 코스피,한화,0.11
277630,TIGER 코스피,대한전선,0.1
277630,TIGER 코스피,JB금융지주,0.1
277630,TIGER 코스피,한화솔루션,0.1
277630,TIGER 코스피,삼성카드,0.1
277630,TIGER 코스피,대덕전자,0.1
277630,TIGER 코스피,산일전기,0.1
277630,TIGER 코스피,한화생명,0.09
277630,TIGER 코스피,LG디스플레이,0.09
277630,TIGER 코스피,맥쿼리인프라,0.09
277630,TIGER 코스피,BNK금융지주,0.09
277630,TIGER 코스피,엘앤에프,0.09
277630,TIGER 코스피,오리온,0.09
277630,TIGER 코스피,한전기술,0.09
277630,TIGER 코스피,가온전선,0.09
277630,TIGER 코스피,NC,0.09
277630,TIGER 코스피,OCI홀딩스,0.09
277630,TIGER 코스피,LG생활건강,0.09
277630,TIGER 코스피,현대해상,0.08
277630,TIGER 코스피,두산로보틱스,0.08
277630,TIGER 코스피,KCC,0.08
277630,TIGER 코스피,한온시스템,0.07
277630,TIGER 코스피,미래에셋생명,0.07
277630,TIGER 코스피,현대제철,0.07
277630,TIGER 코스피,한화엔진,0.07
277630,TIGER 코스피,DB하이텍,0.07
277630,TIGER 코스피,CJ,0.07
277630,TIGER 코스피,한국콜마,0.07
277630,TIGER 코스피,신세계,0.07
277630,TIGER 코스피,팬오션,0.06
277630,TIGER 코스피,강원랜드,0.06
277630,TIGER 코스피,포스코DX,0.06
277630,TIGER 코스피,한국가스공사,0.06
277630,TIGER 코스피,GS건설,0.06
277630,TIGER 코스피,넷마블,0.06
277630,TIGER 코스피,서울보증보험,0.06
277630,TIGER 코스피,한미사이언스,0.06
277630,TIGER 코스피,두산퓨얼셀,0.06
277630,TIGER 코스피,한올바이오파마,0.06
277630,TIGER 코스피,일진전기,0.06
277630,TIGER 코스피,영원무역,0.06
277630,TIGER 코스피,현대엘리베이터,0.06
277630,TIGER 코스피,에스원,0.06
277630,TIGER 코스피,SKC,0.06
277630,TIGER 코스피,롯데쇼핑,0.06
277630,TIGER 코스피,금호석유화학,0.06
277630,TIGER 코스피,코스맥스,0.06
277630,TIGER 코스피,현대지에프홀딩스,0.05
277630,TIGER 코스피,코리안리,0.05
277630,TIGER 코스피,iM금융지주,0.05
277630,TIGER 코스피,동서,0.05
277630,TIGER 코스피,SK바이오사이언스,0.05
277630,TIGER 코스피,에코프로머티,0.05
277630,TIGER 코스피,DN오토모티브,0.05
277630,TIGER 코스피,한화비전,0.05
277630,TIGER 코스피,에스엘,0.05
277630,TIGER 코스피,DL이앤씨,0.05
277630,TIGER 코스피,신영증권,0.05
277630,TIGER 코스피,효성,0.05
277630,TIGER 코스피,BGF리테일,0.05
277630,TIGER 코스피,CJ제일제당,0.05
277630,TIGER 코스피,달바글로벌,0.05
277630,TIGER 코스피,농심,0.05
277630,TIGER 코스피,케이뱅크,0.04
277630,TIGER 코스피,금호타이어,0.04
277630,TIGER 코스피,제일기획,0.04
277630,TIGER 코스피,롯데지주,0.04
277630,TIGER 코스피,한국앤컴퍼니,0.04
277630,TIGER 코스피,GS리테일,0.04
277630,TIGER 코스피,아모레퍼시픽홀딩스,0.04
277630,TIGER 코스피,시프트업,0.04
277630,TIGER 코스피,미스토홀딩스,0.04
277630,TIGER 코스피,HL만도,0.04
277630,TIGER 코스피,한전KPS,0.04
277630,TIGER 코스피,롯데케미칼,0.04
277630,TIGER 코스피,씨에스윈드,0.04
277630,TIGER 코스피,F&F,0.04
277630,TIGER 코스피,NHN,0.04
277630,TIGER 코스피,이수스페셜티케미컬,0.04
277630,TIGER 코스피,이마트,0.04
277630,TIGER 코스피,풍산,0.04
277630,TIGER 코스피,현대백화점,0.04
277630,TIGER 코스피,영원무역홀딩스,0.04
277630,TIGER 코스피,한솔케미칼,0.04
277630,TIGER 코스피,SK가스,0.04
277630,TIGER 코스피,SK리츠,0.03
277630,TIGER 코스피,아시아나항공,0.03
277630,TIGER 코스피,SK네트웍스,0.03
277630,TIGER 코스피,HJ중공업,0.03
277630,TIGER 코스피,SK아이이테크놀로지,0.03
277630,TIGER 코스피,IPARK현대산업개발,0.03
277630,TIGER 코스피,오리온홀딩스,0.03
277630,TIGER 코스피,HDC,0.03
277630,TIGER 코스피,롯데에너지머티리얼즈,0.03
277630,TIGER 코스피,동원산업,0.03
277630,TIGER 코스피,다우기술,0.03
277630,TIGER 코스피,호텔신라,0.03
277630,TIGER 코스피,대한조선,0.03
277630,TIGER 코스피,LX인터내셔널,0.03
277630,TIGER 코스피,롯데렌탈,0.03
277630,TIGER 코스피,세아베스틸지주,0.03
277630,TIGER 코스피,HD현대마린엔진,0.03
277630,TIGER 코스피,SK이터닉스,0.03
277630,TIGER 코스피,코오롱인더,0.03
277630,TIGER 코스피,현대위아,0.03
277630,TIGER 코스피,코리아써키트,0.03
277630,TIGER 코스피,CJ대한통운,0.03
277630,TIGER 코스피,녹십자,0.03
277630,TIGER 코스피,대웅제약,0.03
277630,TIGER 코스피,HD현대에너지솔루션,0.03
277630,TIGER 코스피,오뚜기,0.03
277630,TIGER 코스피,효성티앤씨,0.03
277630,TIGER 코스피,태광산업,0.03
277630,TIGER 코스피,롯데리츠,0.02
277630,TIGER 코스피,한화투자증권,0.02
277630,TIGER 코스피,유안타증권,0.02
277630,TIGER 코스피,한화리츠,0.02
277630,TIGER 코스피,CJ CGV,0.02
277630,TIGER 코스피,한화손해보험,0.02
277630,TIGER 코스피,교보증권,0.02
277630,TIGER 코스피,후성,0.02
277630,TIGER 코스피,파라다이스,0.02
277630,TIGER 코스피,롯데관광개발,0.02
277630,TIGER 코스피,대원전선,0.02
277630,TIGER 코스피,한일시멘트,0.02
277630,TIGER 코스피,하이트진로,0.02
277630,TIGER 코스피,SK오션플랜트,0.02
277630,TIGER 코스피,NICE평가정보,0.02
277630,TIGER 코스피,대웅,0.02
277630,TIGER 코스피,한국카본,0.02
277630,TIGER 코스피,대신증권,0.02
277630,TIGER 코스피,STX엔진,0.02
277630,TIGER 코스피,쿠쿠홀딩스,0.02
277630,TIGER 코스피,코스모신소재,0.02
277630,TIGER 코스피,SNT다이내믹스,0.02
277630,TIGER 코스피,LS에코에너지,0.02
277630,TIGER 코스피,롯데정밀화학,0.02
277630,TIGER 코스피,한샘,0.02
277630,TIGER 코스피,더블유게임즈,0.02
277630,TIGER 코스피,DL,0.02
277630,TIGER 코스피,케이씨텍,0.02
277630,TIGER 코스피,GS피앤엘,0.02
277630,TIGER 코스피,해성디에스,0.02
277630,TIGER 코스피,SK디스커버리,0.02
277630,TIGER 코스피,SK케미칼,0.02
277630,TIGER 코스피,경동나비엔,0.02
277630,TIGER 코스피,삼아알미늄,0.02
277630,TIGER 코스피,세방전지,0.02
277630,TIGER 코스피,종근당,0.02
277630,TIGER 코스피,SGC에너지,0.02
277630,TIGER 코스피,지역난방공사,0.02
277630,TIGER 코스피,삼화콘덴서,0.02
277630,TIGER 코스피,롯데웰푸드,0.02
277630,TIGER 코스피,롯데칠성,0.02
277630,TIGER 코스피,빙그레,0.02
277630,TIGER 코스피,대한해운,0.01
277630,TIGER 코스피,롯데손해보험,0.01
277630,TIGER 코스피,ESR켄달스퀘어리츠,0.01
277630,TIGER 코스피,흥아해운,0.01
277630,TIGER 코스피,SK증권,0.01
277630,TIGER 코스피,KG모빌리티,0.01
277630,TIGER 코스피,DB,0.01
277630,TIGER 코스피,한화갤러리아,0.01
277630,TIGER 코스피,한국자산신탁,0.01
277630,TIGER 코스피,신한알파리츠,0.01
277630,TIGER 코스피,에스디바이오센서,0.01
277630,TIGER 코스피,현대퓨처넷,0.01
277630,TIGER 코스피,바이오노트,0.01
277630,TIGER 코스피,KG스틸,0.01
277630,TIGER 코스피,부광약품,0.01
277630,TIGER 코스피,넥센타이어,0.01
277630,TIGER 코스피,유진투자증권,0.01
277630,TIGER 코스피,코람코라이프인프라리츠,0.01
277630,TIGER 코스피,BGF,0.01
277630,TIGER 코스피,삼성FN리츠,0.01
277630,TIGER 코스피,보령,0.01
277630,TIGER 코스피,한화머시너리앤서비스홀딩스,0.01
277630,TIGER 코스피,제주항공,0.01
277630,TIGER 코스피,LX홀딩스,0.01
277630,TIGER 코스피,JW홀딩스,0.01
277630,TIGER 코스피,솔루스첨단소재,0.01
277630,TIGER 코스피,드림텍,0.01
277630,TIGER 코스피,KG케미칼,0.01
277630,TIGER 코스피,SIMPAC,0.01
277630,TIGER 코스피,대원강업,0.01
277630,TIGER 코스피,현대차증권,0.01
277630,TIGER 코스피,GKL,0.01
277630,TIGER 코스피,파미셀,0.01
277630,TIGER 코스피,포스코스틸리온,0.01
277630,TIGER 코스피,광전자,0.01
277630,TIGER 코스피,세진중공업,0.01
277630,TIGER 코스피,넥센,0.01
277630,TIGER 코스피,명신산업,0.01
277630,TIGER 코스피,신풍제약,0.01
277630,TIGER 코스피,진에어,0.01
277630,TIGER 코스피,광동제약,0.01
277630,TIGER 코스피,남해화학,0.01
277630,TIGER 코스피,동국제강,0.01
277630,TIGER 코스피,애경케미칼,0.01
277630,TIGER 코스피,일진홀딩스,0.01
277630,TIGER 코스피,케이카,0.01
277630,TIGER 코스피,퍼스텍,0.01
277630,TIGER 코스피,녹십자홀딩스,0.01
277630,TIGER 코스피,솔루엠,0.01
277630,TIGER 코스피,DB증권,0.01
277630,TIGER 코스피,TKG휴켐스,0.01
277630,TIGER 코스피,TYM,0.01
277630,TIGER 코스피,신대양제지,0.01
277630,TIGER 코스피,아세아제지,0.01
277630,TIGER 코스피,이노션,0.01
277630,TIGER 코스피,한세실업,0.01
277630,TIGER 코스피,한솔테크닉스,0.01
277630,TIGER 코스피,F&F홀딩스,0.01
277630,TIGER 코스피,스틱인베스트먼트,0.01
277630,TIGER 코스피,자이에스앤디,0.01
277630,TIGER 코스피,제주은행,0.01
277630,TIGER 코스피,코스모화학,0.01
277630,TIGER 코스피,풀무원,0.01
277630,TIGER 코스피,금호건설,0.01
277630,TIGER 코스피,대상홀딩스,0.01
277630,TIGER 코스피,아세아시멘트,0.01
277630,TIGER 코스피,일진하이솔루스,0.01
277630,TIGER 코스피,한국철강,0.01
277630,TIGER 코스피,NICE,0.01
277630,TIGER 코스피,대상,0.01
277630,TIGER 코스피,대한제강,0.01
277630,TIGER 코스피,신세계인터내셔날,0.01
277630,TIGER 코스피,화신,0.01
277630,TIGER 코스피,비에이치,0.01
277630,TIGER 코스피,아이마켓코리아,0.01
277630,TIGER 코스피,콜마홀딩스,0.01
277630,TIGER 코스피,대덕,0.01
277630,TIGER 코스피,쏘카,0.01
277630,TIGER 코스피,일동제약,0.01
277630,TIGER 코스피,한전산업,0.01
277630,TIGER 코스피,현대그린푸드,0.01
277630,TIGER 코스피,아이에스동서,0.01
277630,TIGER 코스피,한일홀딩스,0.01
277630,TIGER 코스피,동원시스템즈,0.01
277630,TIGER 코스피,디아이,0.01
277630,TIGER 코스피,제이에스코퍼레이션,0.01
277630,TIGER 코스피,LF,0.01
277630,TIGER 코스피,PI첨단소재,0.01
277630,TIGER 코스피,고려제강,0.01
277630,TIGER 코스피,서연이화,0.01
277630,TIGER 코스피,엠앤씨솔루션,0.01
277630,TIGER 코스피,INVENI,0.01
277630,TIGER 코스피,넥스틸,0.01
277630,TIGER 코스피,애경산업,0.01
277630,TIGER 코스피,에이블씨엔씨,0.01
277630,TIGER 코스피,이수화학,0.01
277630,TIGER 코스피,SNT모티브,0.01
277630,TIGER 코스피,TCC스틸,0.01
277630,TIGER 코스피,송원산업,0.01
277630,TIGER 코스피,율촌화학,0.01
277630,TIGER 코스피,티엠씨,0.01
277630,TIGER 코스피,에이플러스에셋,0.01
277630,TIGER 코스피,쿠쿠홈시스,0.01
277630,TIGER 코스피,한국화장품제조,0.01
277630,TIGER 코스피,한섬,0.01
277630,TIGER 코스피,JW중외제약,0.01
277630,TIGER 코스피,자화전자,0.01
277630,TIGER 코스피,DI동일,0.01
277630,TIGER 코스피,SNT에너지,0.01
277630,TIGER 코스피,우진,0.01
277630,TIGER 코스피,삼영무역,0.01
277630,TIGER 코스피,영풍,0.01
277630,TIGER 코스피,엠씨넥스,0.01
277630,TIGER 코스피,KCC글라스,0.01
277630,TIGER 코스피,LX세미콘,0.01
277630,TIGER 코스피,SNT홀딩스,0.01
277630,TIGER 코스피,롯데이노베이트,0.01
277630,TIGER 코스피,명인제약,0.01
277630,TIGER 코스피,유나이티드제약,0.01
277630,TIGER 코스피,전진건설로봇,0.01
277630,TIGER 코스피,하나투어,0.01
277630,TIGER 코스피,수산인더스트리,0.01
277630,TIGER 코스피,일성아이에스,0.01
277630,TIGER 코스피,풍산홀딩스,0.01
277630,TIGER 코스피,현대코퍼레이션,0.01
277630,TIGER 코스피,KISCO홀딩스,0.01
277630,TIGER 코스피,서흥,0.01
277630,TIGER 코스피,코오롱,0.01
277630,TIGER 코스피,퍼시스,0.01
277630,TIGER 코스피,부국증권,0.01
277630,TIGER 코스피,삼양사,0.01
277630,TIGER 코스피,케이씨,0.01
277630,TIGER 코스피,한국단자,0.01
277630,TIGER 코스피,국도화학,0.01
277630,TIGER 코스피,덴티움,0.01
277630,TIGER 코스피,동아에스티,0.01
277630,TIGER 코스피,사조대림,0.01
277630,TIGER 코스피,삼립,0.01
277630,TIGER 코스피,신도리코,0.01
277630,TIGER 코스피,HL홀딩스,0.01
277630,TIGER 코스피,LX하우시스,0.01
277630,TIGER 코스피,OCI,0.01
277630,TIGER 코스피,광주신세계,0.01
277630,TIGER 코스피,삼양바이오팜,0.01
277630,TIGER 코스피,삼양홀딩스,0.01
277630,TIGER 코스피,대한유화,0.01
277630,TIGER 코스피,동아쏘시오홀딩스,0.01
277630,TIGER 코스피,유니드,0.01
277630,TIGER 코스피,조광피혁,0.01
277630,TIGER 코스피,E1,0.01
277630,TIGER 코스피,농심홀딩스,0.01
277630,TIGER 코스피,미원상사,0.01
277630,TIGER 코스피,미원에스씨,0.01
277630,TIGER 코스피,세아제강지주,0.01
277630,TIGER 코스피,세아홀딩스,0.01
277630,TIGER 코스피,HS효성첨단소재,0.01
277630,TIGER 코스피,KPX홀딩스,0.01
277630,TIGER 코스피,삼천리,0.01
277630,TIGER 코스피,세아제강,0.01
277630,TIGER 코스피,아세아,0.01
277630,TIGER 코스피,한국쉘석유,0.01
277630,TIGER 코스피,원화현금,0.64
494670,TIGER 조선TOP10,한화오션,22.85
494670,TIGER 조선TOP10,HD한국조선해양,21.79
494670,TIGER 조선TOP10,HD현대중공업,21.75
494670,TIGER 조선TOP10,삼성중공업,15.56
494670,TIGER 조선TOP10,HD현대마린솔루션,8.5
494670,TIGER 조선TOP10,한화엔진,3.44
494670,TIGER 조선TOP10,대한조선,1.62
494670,TIGER 조선TOP10,HD현대마린엔진,1.55
494670,TIGER 조선TOP10,한국카본,1.06
494670,TIGER 조선TOP10,세진중공업,0.52
494670,TIGER 조선TOP10,원화현금,1.35
462010,TIGER 2차전지소재Fn,포스코퓨처엠,21.21
462010,TIGER 2차전지소재Fn,에코프로,20.1
462010,TIGER 2차전지소재Fn,에코프로비엠,18.33
462010,TIGER 2차전지소재Fn,POSCO홀딩스,18.16
462010,TIGER 2차전지소재Fn,LG화학,10.64
462010,TIGER 2차전지소재Fn,엘앤에프,2.9
462010,TIGER 2차전지소재Fn,SKC,1.84
462010,TIGER 2차전지소재Fn,에코프로머티,1.11
462010,TIGER 2차전지소재Fn,대주전자재료,0.82
462010,TIGER 2차전지소재Fn,롯데에너지머티리얼즈,0.79
462010,TIGER 2차전지소재Fn,코스모신소재,0.78
462010,TIGER 2차전지소재Fn,SK아이이테크놀로지,0.59
462010,TIGER 2차전지소재Fn,후성,0.57
462010,TIGER 2차전지소재Fn,나노신소재,0.38
462010,TIGER 2차전지소재Fn,엔켐,0.33
462010,TIGER 2차전지소재Fn,성일하이텍,0.25
462010,TIGER 2차전지소재Fn,솔루스첨단소재,0.22
462010,TIGER 2차전지소재Fn,천보,0.21
462010,TIGER 2차전지소재Fn,더블유씨피,0.17
462010,TIGER 2차전지소재Fn,에코앤드림,0.1
462010,TIGER 2차전지소재Fn,원화현금,0.49
463250,TIGER K방산&우주,한화에어로스페이스,22.57
463250,TIGER K방산&우주,LIG디펜스앤에어로스페이스,20.26
463250,TIGER K방산&우주,한국항공우주,17.44
463250,TIGER K방산&우주,현대로템,16.82
463250,TIGER K방산&우주,한화시스템,15.29
463250,TIGER K방산&우주,풍산,3.91
463250,TIGER K방산&우주,인텔리안테크,1.41
463250,TIGER K방산&우주,쎄트렉아이,1.38
463250,TIGER K방산&우주,AP위성,0.24
463250,TIGER K방산&우주,제노코,0.16
463250,TIGER K방산&우주,원화현금,0.51
0105E0,SOL 코리아고배당,삼성화재,6.86
0105E0,SOL 코리아고배당,신한지주,5.73
0105E0,SOL 코리아고배당,KB금융,5.58
0105E0,SOL 코리아고배당,하나금융지주,5.54
0105E0,SOL 코리아고배당,우리금융지주,5.39
0105E0,SOL 코리아고배당,KT&G,4.51
0105E0,SOL 코리아고배당,한국쉘석유,4.29
0105E0,SOL 코리아고배당,제일기획,4.11
0105E0,SOL 코리아고배당,기아,3.71
0105E0,SOL 코리아고배당,DB손해보험,3.71
0105E0,SOL 코리아고배당,이노션,3.48
0105E0,SOL 코리아고배당,오리온홀딩스,3.48
0105E0,SOL 코리아고배당,LG,3.02
0105E0,SOL 코리아고배당,빙그레,2.98
0105E0,SOL 코리아고배당,코리안리,2.96
0105E0,SOL 코리아고배당,기업은행,2.95
0105E0,SOL 코리아고배당,현대차,2.93
0105E0,SOL 코리아고배당,강원랜드,2.9
0105E0,SOL 코리아고배당,SK네트웍스,2.82
0105E0,SOL 코리아고배당,삼성카드,2.8
0105E0,SOL 코리아고배당,TKG휴켐스,2.77
0105E0,SOL 코리아고배당,삼성증권,2.61
0105E0,SOL 코리아고배당,NH투자증권,2.53
0105E0,SOL 코리아고배당,한국앤컴퍼니,2.21
0105E0,SOL 코리아고배당,두산밥캣,2.18
0105E0,SOL 코리아고배당,넥스틸,1.94
0105E0,SOL 코리아고배당,LX홀딩스,1.83
0105E0,SOL 코리아고배당,KG스틸,1.81
0105E0,SOL 코리아고배당,에스엘,1.81
0105E0,SOL 코리아고배당,코나아이,0.55
444200,SOL 코리아메가테크액티브,삼성전자,26.28
444200,SOL 코리아메가테크액티브,SK하이닉스,16.68
444200,SOL 코리아메가테크액티브,두산에너빌리티,5.05
444200,SOL 코리아메가테크액티브,한화에어로스페이스,4.92
444200,SOL 코리아메가테크액티브,카카오,4.91
444200,SOL 코리아메가테크액티브,현대차,4.14
444200,SOL 코리아메가테크액티브,삼성전기,4.03
444200,SOL 코리아메가테크액티브,삼성에스디에스,3.63
444200,SOL 코리아메가테크액티브,기아,2.59
444200,SOL 코리아메가테크액티브,현대모비스,2.24
444200,SOL 코리아메가테크액티브,HD현대일렉트릭,2.22
444200,SOL 코리아메가테크액티브,HD한국조선해양,2.17
444200,SOL 코리아메가테크액티브,LS ELECTRIC,2.15
444200,SOL 코리아메가테크액티브,HD현대중공업,2.0
444200,SOL 코리아메가테크액티브,효성중공업,1.97
444200,SOL 코리아메가테크액티브,LG전자,1.76
444200,SOL 코리아메가테크액티브,SK스퀘어,1.67
444200,SOL 코리아메가테크액티브,LG씨엔에스,1.5
444200,SOL 코리아메가테크액티브,한국전력,1.41
444200,SOL 코리아메가테크액티브,현대로템,1.3
444200,SOL 코리아메가테크액티브,LIG디펜스앤에어로스페이스,1.25
444200,SOL 코리아메가테크액티브,한국항공우주,1.23
444200,SOL 코리아메가테크액티브,현대오토에버,1.06
444200,SOL 코리아메가테크액티브,카카오페이,0.71
444200,SOL 코리아메가테크액티브,LG이노텍,0.64
444200,SOL 코리아메가테크액티브,이수페타시스,0.63
444200,SOL 코리아메가테크액티브,현대글로비스,0.63
444200,SOL 코리아메가테크액티브,산일전기,0.4
444200,SOL 코리아메가테크액티브,대덕전자,0.38
444200,SOL 코리아메가테크액티브,NHN,0.36
444200,SOL 코리아메가테크액티브,ISC,0.07
444200,SOL 코리아메가테크액티브,원화현금,0.02
496080,TIGER 코리아밸류업,SK하이닉스,19.38
496080,TIGER 코리아밸류업,삼성전자,16.64
496080,TIGER 코리아밸류업,SK스퀘어,8.12
496080,TIGER 코리아밸류업,현대차,4.63
496080,TIGER 코리아밸류업,KB금융,4.22
496080,TIGER 코리아밸류업,신한지주,3.69
496080,TIGER 코리아밸류업,한화에어로스페이스,2.98
496080,TIGER 코리아밸류업,하나금융지주,2.76
496080,TIGER 코리아밸류업,기아,2.67
496080,TIGER 코리아밸류업,현대모비스,2.37
496080,TIGER 코리아밸류업,우리금융지주,1.85
496080,TIGER 코리아밸류업,삼성화재,1.7
496080,TIGER 코리아밸류업,HD한국조선해양,1.42
496080,TIGER 코리아밸류업,HD현대일렉트릭,1.37
496080,TIGER 코리아밸류업,KT&G,1.31
496080,TIGER 코리아밸류업,HD현대중공업,1.28
496080,TIGER 코리아밸류업,SK텔레콤,1.24
496080,TIGER 코리아밸류업,KT,0.98
496080,TIGER 코리아밸류업,에이피알,0.91
496080,TIGER 코리아밸류업,HD현대,0.83
496080,TIGER 코리아밸류업,미래에셋증권,0.8
496080,TIGER 코리아밸류업,LIG디펜스앤에어로스페이스,0.8
496080,TIGER 코리아밸류업,한국항공우주,0.77
496080,TIGER 코리아밸류업,한미반도체,0.77
496080,TIGER 코리아밸류업,메리츠금융지주,0.73
496080,TIGER 코리아밸류업,LG이노텍,0.69
496080,TIGER 코리아밸류업,한국금융지주,0.66
496080,TIGER 코리아밸류업,삼성E&A,0.64
496080,TIGER 코리아밸류업,DB손해보험,0.64
496080,TIGER 코리아밸류업,현대글로비스,0.63
496080,TIGER 코리아밸류업,대한항공,0.6
496080,TIGER 코리아밸류업,HMM,0.56
496080,TIGER 코리아밸류업,크래프톤,0.54
496080,TIGER 코리아밸류업,한진칼,0.51
496080,TIGER 코리아밸류업,삼양식품,0.47
496080,TIGER 코리아밸류업,삼성증권,0.45
496080,TIGER 코리아밸류업,코웨이,0.45
496080,TIGER 코리아밸류업,한화시스템,0.43
496080,TIGER 코리아밸류업,아모레퍼시픽,0.38
496080,TIGER 코리아밸류업,JB금융지주,0.36
496080,TIGER 코리아밸류업,HD현대마린솔루션,0.36
496080,TIGER 코리아밸류업,키움증권,0.36
496080,TIGER 코리아밸류업,NH투자증권,0.33
496080,TIGER 코리아밸류업,리노공업,0.28
496080,TIGER 코리아밸류업,HPSP,0.27
496080,TIGER 코리아밸류업,두산밥캣,0.27
496080,TIGER 코리아밸류업,한미약품,0.26
496080,TIGER 코리아밸류업,산일전기,0.25
496080,TIGER 코리아밸류업,파마리서치,0.25
496080,TIGER 코리아밸류업,DB하이텍,0.23
496080,TIGER 코리아밸류업,오리온,0.23
496080,TIGER 코리아밸류업,피에스케이,0.22
496080,TIGER 코리아밸류업,포스코인터내셔널,0.2
496080,TIGER 코리아밸류업,코스맥스,0.2
496080,TIGER 코리아밸류업,한전기술,0.19
496080,TIGER 코리아밸류업,현대엘리베이터,0.16
496080,TIGER 코리아밸류업,에스원,0.16
496080,TIGER 코리아밸류업,한솔케미칼,0.16
496080,TIGER 코리아밸류업,금호석유화학,0.15
